"binomial","genus","family","order","class","phylum","imputed_bm","imputed_tl","host_bm","host_tl"
"Acheta domesticus","Acheta","Gryllidae","Orthoptera","Insecta","Arthropoda","obs","obs",-0.43297363384094,2
"Teleogryllus oceanicus","Teleogryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.770814688722371,2
"Austrelaps superbus","Austrelaps","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.53019969820308,3.99
"Suta fasciata","Suta","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",1.25482852600201,4.17232900587479
"Elapognathus coronatus","Elapognathus","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",2.50086070225604,4.13156046567929
"Echiopsis curta","Echiopsis","Hydrophiidae","Squamata","Craniata","Chordata","imputed","imputed",1.34482159729768,4.31749871791974
"Lissolepis luctuosa","Lissolepis","Scincidae","Squamata","Craniata","Chordata","imputed","obs",0.451855660971708,3
"Notechis scutatus","Notechis","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.72489000283804,3.56
"Pogona microlepidota","Pogona","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",2.46196794000173,2.73225653018678
"Pogona vitticeps","Pogona","Agamidae","Squamata","Craniata","Chordata","obs","obs",2.95424250943932,2.7
"Tiliqua multifasciata","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.3096301674259,2
"Tiliqua occipitalis","Tiliqua","Scincidae","Squamata","Craniata","Chordata","imputed","obs",2.40918509086656,2.7
"Tiliqua rugosa","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.79028516403324,2
"Varanus rosenbergi","Varanus","Varanidae","Squamata","Craniata","Chordata","obs","obs",3.04493154614916,3
"Blattella germanica","Blattella","Ectobiidae","Blattodea","Insecta","Arthropoda","imputed","obs",-1.85007973291397,2
"Schistocerca gregaria","Schistocerca","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.231219581981783,2
"Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","obs","obs",3.95424202688963,2.1
"Lophocebus aterrimus","Lophocebus","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",3.8136056712705,2
"Papio anubis","Papio","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",3.73584663235026,2.7
"Papio doguera","Papio","Cercopithecidae","Primates","Mammalia","Chordata","imputed","imputed",3.76574426065599,2.31928316403237
"Adesmia panderi","Adesmia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.0121413679049542,2
"Aiolopus oxyanus","Aiolopus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-2.0721184313878,2
"Blaps fausti","Blaps","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.0749838593204259,2
"Bryodemella tuberculata","Bryodemella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.577120666494773,2
"Calliptamus barbarus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.99073465130968,2
"Calliptamus italicus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.99073465130968,2
"Decticus verrucivorus","Decticus","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.220634685937808,2
"Dila laevicollis","Dila","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.119731605967003,2
"Duroniella sp.","Duroniella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.12699112543737,2
"Epacromius tergestinus","Epacromius","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.866406270178011,2
"Gryllus bimaculatus","Gryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.60897399570002,2
"Hierodula kazachstanica","Hierodula","Mantidae","Mantodea","Insecta","Arthropoda","imputed","obs",-0.362777171107085,3
"Ocnera sp.","Ocnera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.514464767373831,2
"Pachyscelis banghaasi","Pachyscelis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.937912263305288,2
"Pelorocnemis punctata","Pelorocnemis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-2.15500848873592,2
"Perotmites tartaris","Perotmites",NA,NA,NA,NA,"missing","missing",NA,NA
"Pimelia verrucosa","Pimelia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.0403844555191704,2
"Platycleis intermedia","Platycleis","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.822574016097381,2
"Prosodes baeri","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.850834028923977,2
"Prosodes nitida","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.850834028923977,2
"Prosodes pygmaea","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.850834028923977,2
"Prosodes sp.","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.850834028923977,2
"Semenovia temerlana","Semenovia",NA,NA,NA,NA,"missing","missing",NA,NA
"Stalagmoptera confusa","Stalagmoptera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.201929798488727,2
"Tentyria gigas","Tentyria","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.81540369615152,2
"Tettigonia viridissima","Tettigonia","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.441241123172343,2
"Gymnodactylus russovi","Gymnodactylus","Gekkonidae","Squamata","Craniata","Chordata","imputed","imputed",0.0388462697558687,3.18587940977317
"Pelophylax ridibundus","Pelophylax","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.55055446122598,3.25
"Pseudopus apodus","Pseudopus","Anguidae","Squamata","Craniata","Chordata","obs","obs",2.78958071216443,3
"Pisterotarsa gigantea","Pisterotarsa","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.561959937572425,2
"Agama sanguinoienta","Agama","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",1.90517584638312,2.84228571503085
"Phrynocephalus mystaceus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","obs","obs",1.53529412004277,3
"Phrynocephalus reticulatus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","imputed","obs",0.866834470758985,3
"Branchiostoma floridae","Branchiostoma","Branchiostomidae","Amphioxiformes","Cephalochordata","Chordata","imputed","obs",0.288648199969494,2
"Ensis minor","Ensis","Pharidae","Veneroida","Bivalvia","Mollusca","obs","obs",1.76529592969806,2
"Hypanus say","Hypanus","Dasyatidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",3.7086106120658,3.7
"Tigriopus californicus","Tigriopus","Harpacticidae","Harpacticoida","Hexanauplia","Arthropoda","obs","obs",-4.30980391997149,2
"Pseudobatos productus","Pseudobatos","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chordata","obs","obs",2.87891058595795,3.59
"Urolophus halleri","Urolophus","Urolophidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",2.66950283410434,3
"Asellus aquaticus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","obs","obs",-2.24925924648846,2
"Abramis brama","Abramis","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.77887447200274,3.05
"Anguilla anguilla","Anguilla","Anguillidae","Anguilliformes","Actinopterygii","Chordata","obs","obs",2.84814016092782,3.1273569023569
"Leuciscus aspius","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.95424250943932,4.46999979019165
"Squalius cephalus","Squalius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",1.46884122783857,2.58794939886067
"Leuciscus idus","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.14285856955411,3.79
"Scardinius erythrophthalmus","Scardinius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.06196111995959,2.89
"Tinca tinca","Tinca","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.85671139859387,3.69
"Proasellus coxalis","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.01735435944026,2.0536393398902
"Lissotriton vulgaris","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.2405492482826,3.25
"Triturus cristatus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.8555191556678,3.25
"Lissotriton helveticus","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.113943352306837,3.25
"Triturus marmoratus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.768578908868907,3
"Asellus meridianus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.60224752291441,2
"Echinogammarus pungens","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-2.21284397017063,2.30444882837301
"Echinogammarus stammeri","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-2.21284397017063,2.30444882837301
"Coregonus pennantii","Coregonus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.04868468880924,3.37
"Cottus gobio","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","obs","obs",0.508460818376094,3.04404662004662
"Salmo trutta","Salmo","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.50417171477597,3.00230259941166
"Proasellus intermedius","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.01735435944026,2.0536393398902
"Caecidotea intermedius","Caecidotea","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.27449749968945,2.183951583108
"Caecidotea militaris","Caecidotea","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.27449749968945,2.183951583108
"Lirceus garmani","Lirceus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.48237953599,2
"Lirceus lineatus","Lirceus","Asellidae","Isopoda","Malacostraca","Arthropoda","obs","imputed",-2.4129779434547,2
"Carassius auratus","Carassius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.44656499271578,2
"Catostomus commersonii","Catostomus","Catostomidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.99672961660874,2.82
"Cyprinus carpio","Cyprinus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",4.60314437262018,3.06
"Lepomis cyanellus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","obs","obs",2.72345567203519,3.49
"Lepomis macrochirus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","obs","obs",3.07234182151732,3.07652173913043
"Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",1.55630250076729,2.9277967327213
"Paracalliope fluviatilis","Paracalliope","Paracalliopiidae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-2.93658226029643,2
"Aldrichetta forsteri","Aldrichetta","Mugilidae","Mugiliformes","Actinopterygii","Chordata","obs","obs",2.37101079999011,2.51
"Galaxias argenteus","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.76926942639052,3.23
"Galaxias maculatus","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.25527250510331,3.16
"Retropinna retropinna","Retropinna","Retropinnidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",-0.457377148346173,3.2
"Esox lucius","Esox","Esocidae","Esociformes","Actinopterygii","Chordata","obs","obs",3.45863784902565,3.00225604996097
"Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","obs","obs",0.301029995663981,2.74423746026711
"Gymnocephalus cernua","Gymnocephalus","Percidae","Perciformes","Actinopterygii","Chordata","obs","obs",1.38554716299043,3.25999999046326
"Lota lota","Lota","Lotidae","Gadiformes","Actinopterygii","Chordata","obs","obs",3.53970562875161,3.84
"Perca fluviatilis","Perca","Percidae","Perciformes","Actinopterygii","Chordata","obs","obs",2.7556160278893,3.68662790697674
"Silurus glanis","Silurus","Siluridae","Siluriformes","Actinopterygii","Chordata","obs","obs",5.22608411597582,4.36
"Bombina bombina","Bombina","Bombinatoridae","Anura","Amphibia","Chordata","obs","obs",1.13672056715641,3
"Bufo bufo","Bufo","Bufonidae","Anura","Amphibia","Chordata","obs","obs",2.15228834438306,3
"Bufo viridis","Bufo","Bufonidae","Anura","Amphibia","Chordata","obs","imputed",1.48115587082804,2.98024065992134
"Rana arvalis","Rana","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.21337016317011,3
"Rana esculenta","Rana","Ranidae","Anura","Amphibia","Chordata","obs","imputed",1.5786555795822,3.0244018476447
"Rana temporaria","Rana","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.56345528907865,3
"Salamandra atra","Salamandra","Salamandridae","Caudata","Amphibia","Chordata","obs","imputed",0.913813852383717,2.97362163976895
"Echinogammarus tibaldii","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-2.21284397017063,2.30444882837301
"Asellus hilgendorfi","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.60224752291441,2
"Parahucho perryi","Parahucho","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",4.01366959056867,4.5
"Hypomesus nipponensis","Hypomesus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.33468176485182,3.25
"Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",3.62792760386222,3.76222222222222
"Hyalella patagonica","Hyalella","Hyalellidae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-3.39998988341025,2.07397821788563
"Olivaichthys viedmensis","Olivaichthys","Diplomystidae","Siluriformes","Actinopterygii","Chordata","imputed","obs",1.10174383453754,3.43
"Galaxias platei","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.44409472816457,3.29
"Percichthys trucha","Percichthys","Percichthyidae","Perciformes","Actinopterygii","Chordata","obs","obs",2.31603045856254,3.28
"Salvelinus fontinalis","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.67851837904011,3.30387619047619
"Semibalanus balanoides","Semibalanus","Archaeobalanidae","Sessilia","Hexanauplia","Arthropoda","obs","obs",-1.46123781121865,2.26893939393939
"Arenaria interpres","Arenaria","Scolopacidae","Charadriiformes","Aves","Chordata","obs","obs",2.05275422466221,3
"Arenaria melanocephala","Arenaria","Scolopacidae","Charadriiformes","Aves","Chordata","obs","imputed",2.07518185461869,2.98495226163819
"Calidris alpina","Calidris","Scolopacidae","Charadriiformes","Aves","Chordata","obs","obs",1.63397315578967,3.15549019607843
