"binomial","genus","family","order","class","phylum","imputed_bm","imputed_tl","host_bm","host_tl"
"Acheta domesticus","Acheta","Gryllidae","Orthoptera","Insecta","Arthropoda","obs","obs",-0.43297363384094,2
"Teleogryllus oceanicus","Teleogryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.611365994238172,2
"Austrelaps superbus","Austrelaps","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.53019969820308,3.99
"Suta fasciata","Suta","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",1.33674106535167,3.92473079124271
"Elapognathus coronatus","Elapognathus","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",1.90220926114623,3.92684143326943
"Echiopsis curta","Echiopsis","Hydrophiidae","Squamata","Craniata","Chordata","imputed","imputed",1.29781276029572,4.41573223869577
"Lissolepis luctuosa","Lissolepis","Scincidae","Squamata","Craniata","Chordata","imputed","obs",0.582917518084818,3
"Notechis scutatus","Notechis","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.72489000283804,3.56
"Pogona microlepidota","Pogona","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",2.19732781924912,2.80971140725566
"Pogona vitticeps","Pogona","Agamidae","Squamata","Craniata","Chordata","obs","obs",2.95424250943932,2.7
"Tiliqua multifasciata","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.3096301674259,2
"Tiliqua occipitalis","Tiliqua","Scincidae","Squamata","Craniata","Chordata","imputed","obs",2.48406822464434,2.7
"Tiliqua rugosa","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.79028516403324,2
"Varanus rosenbergi","Varanus","Varanidae","Squamata","Craniata","Chordata","obs","obs",3.04493154614916,3
"Blattella germanica","Blattella","Ectobiidae","Blattodea","Insecta","Arthropoda","imputed","obs",-0.284220275122111,2
"Schistocerca gregaria","Schistocerca","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.220365337927703,2
"Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","obs","obs",3.50283118091179,2.1
"Lophocebus aterrimus","Lophocebus","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",3.8136056712705,2
"Papio anubis","Papio","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",3.73584663235026,2.7
"Papio doguera","Papio","Cercopithecidae","Primates","Mammalia","Chordata","imputed","imputed",3.94010529325869,2.36838724844637
"Adesmia panderi","Adesmia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.632766780922037,2
"Aiolopus oxyanus","Aiolopus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.354298228051004,2
"Blaps fausti","Blaps","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.371280790831502,2
"Bryodemella tuberculata","Bryodemella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.841615981432465,2
"Calliptamus barbarus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.2562331509907,2
"Calliptamus italicus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.2562331509907,2
"Decticus verrucivorus","Decticus","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.28764800713484,2
"Dila laevicollis","Dila","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-2.49326434787713,2
"Duroniella sp.","Duroniella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.533904476527399,2
"Epacromius tergestinus","Epacromius","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.91401703417672,2
"Gryllus bimaculatus","Gryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.59395967017996,2
"Hierodula kazachstanica","Hierodula","Mantidae","Mantodea","Insecta","Arthropoda","imputed","obs",-0.269185277981579,3
"Ocnera sp.","Ocnera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.52874543985161,2
"Pachyscelis banghaasi","Pachyscelis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.193689341530888,2
"Pelorocnemis punctata","Pelorocnemis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.6053436993791,2
"Perotmites tartaris","Perotmites",NA,NA,NA,NA,"missing","missing",NA,NA
"Pimelia verrucosa","Pimelia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.590091011578497,2
"Platycleis intermedia","Platycleis","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.183209760557049,2
"Prosodes baeri","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.33437633724428,2
"Prosodes nitida","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.33437633724428,2
"Prosodes pygmaea","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.33437633724428,2
"Prosodes sp.","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.33437633724428,2
"Semenovia temerlana","Semenovia",NA,NA,NA,NA,"missing","missing",NA,NA
"Stalagmoptera confusa","Stalagmoptera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.14132500008823,2
"Tentyria gigas","Tentyria","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.2014279638843,2
"Tettigonia viridissima","Tettigonia","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.0797695327245878,2
"Gymnodactylus russovi","Gymnodactylus","Gekkonidae","Squamata","Craniata","Chordata","imputed","imputed",0.456953491912289,2.97492888447011
"Pelophylax ridibundus","Pelophylax","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.80219199678894,3.25
"Pseudopus apodus","Pseudopus","Anguidae","Squamata","Craniata","Chordata","obs","obs",2.78958071216443,3
"Pisterotarsa gigantea","Pisterotarsa","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.507735233649099,2
"Agama sanguinoienta","Agama","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",1.45158893065638,2.82582171376157
"Phrynocephalus mystaceus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","obs","obs",1.53529412004277,3
"Phrynocephalus reticulatus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","imputed","obs",0.908166244938511,3
"Branchiostoma floridae","Branchiostoma","Branchiostomidae","Amphioxiformes","Cephalochordata","Chordata","imputed","obs",-0.593862319950584,2
"Ensis minor","Ensis","Pharidae","Veneroida","Bivalvia","Mollusca","obs","obs",1.76529592969806,2
"Hypanus say","Hypanus","Dasyatidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",3.7086106120658,3.7
"Tigriopus californicus","Tigriopus","Harpacticidae","Harpacticoida","Hexanauplia","Arthropoda","obs","obs",-4.30980391997149,2
"Pseudobatos productus","Pseudobatos","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chordata","obs","obs",2.87891058595795,3.59
"Urolophus halleri","Urolophus","Urolophidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",2.66950283410434,3
"Asellus aquaticus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","obs","obs",-2.94356817762826,2
"Abramis brama","Abramis","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.77887447200274,3.05
"Anguilla anguilla","Anguilla","Anguillidae","Anguilliformes","Actinopterygii","Chordata","obs","obs",2.24426748405919,3.1273569023569
"Leuciscus aspius","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.38847562763896,4.46999979019165
"Squalius cephalus","Squalius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",0.700123820840754,2.58794939886067
"Leuciscus idus","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.34242268082221,3.79
"Scardinius erythrophthalmus","Scardinius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.91009054559407,2.89
"Tinca tinca","Tinca","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.25623653320592,3.69
"Proasellus coxalis","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.37639007945761,2.17677432239699
"Lissotriton vulgaris","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.2405492482826,3.25
"Triturus cristatus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.8555191556678,3.25
"Lissotriton helveticus","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.113943352306837,3.25
"Triturus marmoratus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.949877704036875,3
"Asellus meridianus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.70881529825642,2.06655098922376
"Echinogammarus pungens","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-1.84542313170209,2.61598889828806
"Echinogammarus stammeri","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-1.84542313170209,2.61598889828806
"Coregonus pennantii","Coregonus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.04868468880924,3.37
"Cottus gobio","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","obs","obs",0.150200145665301,3.04404662004662
"Salmo trutta","Salmo","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",1.36695036087927,3.00230259941166
"Proasellus intermedius","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.37639007945761,2.17677432239699
"Caecidotea intermedius","Caecidotea","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-1.71556274356749,2.31038696188637
"Caecidotea militaris","Caecidotea","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-1.71556274356749,2.31038696188637
"Lirceus garmani","Lirceus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.54589816527325,2.33279718862361
"Lirceus lineatus","Lirceus","Asellidae","Isopoda","Malacostraca","Arthropoda","obs","imputed",-2.4129779434547,2.33279718862361
"Carassius auratus","Carassius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.44656499271578,2
"Catostomus commersonii","Catostomus","Catostomidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.2087100199064,2.82
"Cyprinus carpio","Cyprinus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.70541975300543,3.06
"Lepomis cyanellus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","obs","obs",2.0438413718018,3.49
"Lepomis macrochirus","Lepomis","Centrarchidae","Perciformes","Actinopterygii","Chordata","obs","obs",3.33243845991561,3.07652173913043
"Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",0.954242509439325,2.9277967327213
"Paracalliope fluviatilis","Paracalliope","Paracalliopiidae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-3.49944032748431,2
"Aldrichetta forsteri","Aldrichetta","Mugilidae","Mugiliformes","Actinopterygii","Chordata","obs","obs",2.83250891270624,2.51
"Galaxias argenteus","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",2.80888586735981,3.23
"Galaxias maculatus","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.25527250510331,3.16
"Retropinna retropinna","Retropinna","Retropinnidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.34242268082221,3.2
"Esox lucius","Esox","Esocidae","Esociformes","Actinopterygii","Chordata","obs","obs",4.19368102954128,3.00225604996097
"Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Gasterosteiformes","Actinopterygii","Chordata","obs","obs",1.30102999566398,2.74423746026711
"Gymnocephalus cernua","Gymnocephalus","Percidae","Perciformes","Actinopterygii","Chordata","obs","obs",1.38554716299043,3.25999999046326
"Lota lota","Lota","Lotidae","Gadiformes","Actinopterygii","Chordata","obs","obs",3.53970562875161,3.84
"Perca fluviatilis","Perca","Percidae","Perciformes","Actinopterygii","Chordata","obs","obs",3.67669360962487,3.68662790697674
"Silurus glanis","Silurus","Siluridae","Siluriformes","Actinopterygii","Chordata","obs","obs",5.2380461031288,4.36
"Bombina bombina","Bombina","Bombinatoridae","Anura","Amphibia","Chordata","obs","obs",0.684396478419021,3
"Bufo bufo","Bufo","Bufonidae","Anura","Amphibia","Chordata","obs","obs",1.7195097624115,3
"Bufo viridis","Bufo","Bufonidae","Anura","Amphibia","Chordata","obs","imputed",1.48115587082804,2.74521310428827
"Rana arvalis","Rana","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.21337016317011,3
"Rana esculenta","Rana","Ranidae","Anura","Amphibia","Chordata","obs","imputed",1.5786555795822,2.98034721818803
"Rana temporaria","Rana","Ranidae","Anura","Amphibia","Chordata","obs","obs",2.10380372095596,3
"Salamandra atra","Salamandra","Salamandridae","Caudata","Amphibia","Chordata","obs","imputed",0.913813852383717,3.01903657797827
"Echinogammarus tibaldii","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-1.84542313170209,2.61598889828806
"Asellus hilgendorfi","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.70881529825642,2.06655098922376
"Parahucho perryi","Parahucho","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",4.01366959056867,4.5
"Hypomesus nipponensis","Hypomesus","Osmeridae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.33468176485182,3.25
"Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.30102999566398,3.76222222222222
"Hyalella patagonica","Hyalella","Hyalellidae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-2.71041390432489,2.13231552820161
"Olivaichthys viedmensis","Olivaichthys","Diplomystidae","Siluriformes","Actinopterygii","Chordata","imputed","obs",0.897832116346045,3.43
"Galaxias platei","Galaxias","Galaxiidae","Osmeriformes","Actinopterygii","Chordata","obs","obs",1.44409472816457,3.29
"Percichthys trucha","Percichthys","Percichthyidae","Perciformes","Actinopterygii","Chordata","obs","obs",2.31603045856254,3.28
"Salvelinus fontinalis","Salvelinus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",3.6431811575765,3.30387619047619
"Semibalanus balanoides","Semibalanus","Archaeobalanidae","Sessilia","Hexanauplia","Arthropoda","obs","obs",-1.46123781121865,2.26893939393939
"Arenaria interpres","Arenaria","Scolopacidae","Charadriiformes","Aves","Chordata","obs","obs",2.05307844348342,3
"Arenaria melanocephala","Arenaria","Scolopacidae","Charadriiformes","Aves","Chordata","obs","imputed",2.10100000014088,2.9878895886225
"Calidris alpina","Calidris","Scolopacidae","Charadriiformes","Aves","Chordata","obs","obs",1.71499999997576,3.15549019607843
"Halectinosoma herdmani","Halectinosoma","Ectinosomatidae","Harpacticoida","Hexanauplia","Arthropoda","imputed","imputed",-4.97060912586703,2.57994455113083
"Chelon auratus","Chelon","Mugilidae","Mugiliformes","Actinopterygii","Chordata","obs","obs",2.42484990748458,2.84
"Mesocyclops leuckarti","Mesocyclops","Cyclopidae","Cyclopoida","Hexanauplia","Arthropoda","obs","imputed",-5.33724216831843,2.94333306442567
"Pethia ticto","Pethia","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",0.628497181063012,2.2
"Puntius sophore","Puntius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",1.0994219310015,2.63
"Locusta migratoria","Locusta","Acrididae","Orthoptera","Insecta","Arthropoda","obs","obs",0.176091259055681,2
"Corvus brachyrhynchos","Corvus","Corvidae","Passeriformes","Aves","Chordata","obs","obs",2.71472083992736,2.83333333333333
"Corvus corone","Corvus","Corvidae","Passeriformes","Aves","Chordata","obs","obs",2.73599788409179,2.92424242424242
"Corvus frugilegus","Corvus","Corvidae","Passeriformes","Aves","Chordata","obs","obs",2.6550000000241,2.825
"Garrulus glandarius","Garrulus","Corvidae","Passeriformes","Aves","Chordata","obs","imputed",2.19394218775326,2.74528583217355
