"binomial","genus","family","order","class","phylum","imputed_bm","imputed_tl","host_bm","host_tl"
"Acheta domesticus","Acheta","Gryllidae","Orthoptera","Insecta","Arthropoda","obs","obs",-0.43297363384094,2
"Teleogryllus oceanicus","Teleogryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.0249865236488258,2
"Austrelaps superbus","Austrelaps","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.53019969820308,3.99
"Suta fasciata","Suta","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",1.31720988580633,3.65063407047388
"Elapognathus coronatus","Elapognathus","Elapidae","Squamata","Craniata","Chordata","imputed","imputed",1.69838597052866,4.06261564590456
"Echiopsis curta","Echiopsis","Hydrophiidae","Squamata","Craniata","Chordata","imputed","imputed",1.00269272008884,4.55437587573056
"Lissolepis luctuosa","Lissolepis","Scincidae","Squamata","Craniata","Chordata","imputed","obs",1.08200706171423,3
"Notechis scutatus","Notechis","Elapidae","Squamata","Craniata","Chordata","obs","obs",2.72489000283804,3.56
"Pogona microlepidota","Pogona","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",2.51322707684425,2.83274712371186
"Pogona vitticeps","Pogona","Agamidae","Squamata","Craniata","Chordata","obs","obs",2.69897000433602,2.7
"Tiliqua multifasciata","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.3096301674259,2
"Tiliqua occipitalis","Tiliqua","Scincidae","Squamata","Craniata","Chordata","imputed","obs",2.23660358502326,2.7
"Tiliqua rugosa","Tiliqua","Scincidae","Squamata","Craniata","Chordata","obs","obs",2.79028516403324,2
"Varanus rosenbergi","Varanus","Varanidae","Squamata","Craniata","Chordata","obs","obs",3.04493154614916,3
"Blattella germanica","Blattella","Ectobiidae","Blattodea","Insecta","Arthropoda","imputed","obs",-1.00375319135391,2
"Schistocerca gregaria","Schistocerca","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.727785762788132,2
"Homo sapiens","Homo","Hominidae","Primates","Mammalia","Chordata","obs","obs",3.50283118091179,2.1
"Lophocebus aterrimus","Lophocebus","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",3.8136056712705,2
"Papio anubis","Papio","Cercopithecidae","Primates","Mammalia","Chordata","obs","obs",2.97649212183163,2.7
"Papio doguera","Papio","Cercopithecidae","Primates","Mammalia","Chordata","imputed","imputed",3.66840229380111,2.37681975533004
"Adesmia panderi","Adesmia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-1.15495981376491,2
"Aiolopus oxyanus","Aiolopus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.459234835049417,2
"Blaps fausti","Blaps","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.0399628491219932,2
"Bryodemella tuberculata","Bryodemella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.17328461324275,2
"Calliptamus barbarus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.327953692602783,2
"Calliptamus italicus","Calliptamus","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.327953692602783,2
"Decticus verrucivorus","Decticus","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.71501880163984,2
"Dila laevicollis","Dila","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-2.79508593908618,2
"Duroniella sp.","Duroniella","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.27042220644243,2
"Epacromius tergestinus","Epacromius","Acrididae","Orthoptera","Insecta","Arthropoda","imputed","obs",0.862302214296944,2
"Gryllus bimaculatus","Gryllus","Gryllidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-1.13029983834556,2
"Hierodula kazachstanica","Hierodula","Mantidae","Mantodea","Insecta","Arthropoda","imputed","obs",-1.02693472356258,3
"Ocnera sp.","Ocnera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.332135062592959,2
"Pachyscelis banghaasi","Pachyscelis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.26953344784194,2
"Pelorocnemis punctata","Pelorocnemis","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-2.4527761795749,2
"Perotmites tartaris","Perotmites",NA,NA,NA,NA,"missing","missing",NA,NA
"Pimelia verrucosa","Pimelia","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.375213174605552,2
"Platycleis intermedia","Platycleis","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.708332954713126,2
"Prosodes baeri","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.404837640336007,2
"Prosodes nitida","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.404837640336007,2
"Prosodes pygmaea","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.404837640336007,2
"Prosodes sp.","Prosodes","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.404837640336007,2
"Semenovia temerlana","Semenovia",NA,NA,NA,NA,"missing","missing",NA,NA
"Stalagmoptera confusa","Stalagmoptera","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",0.922845590592331,2
"Tentyria gigas","Tentyria","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.877379814100904,2
"Tettigonia viridissima","Tettigonia","Tettigoniidae","Orthoptera","Insecta","Arthropoda","imputed","obs",-0.369641846720876,2
"Gymnodactylus russovi","Gymnodactylus","Gekkonidae","Squamata","Craniata","Chordata","imputed","imputed",0.537219457559043,3.13853999008431
"Pelophylax ridibundus","Pelophylax","Ranidae","Anura","Amphibia","Chordata","obs","obs",1.55055446122598,3.25
"Pseudopus apodus","Pseudopus","Anguidae","Squamata","Craniata","Chordata","obs","obs",2.65321251377534,3
"Pisterotarsa gigantea","Pisterotarsa","Tenebrionidae","Coleoptera","Insecta","Arthropoda","imputed","obs",-0.827992926872092,2
"Agama sanguinoienta","Agama","Agamidae","Squamata","Craniata","Chordata","imputed","imputed",1.49196325592909,2.88190683915277
"Phrynocephalus mystaceus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","obs","obs",1.53529412004277,3
"Phrynocephalus reticulatus","Phrynocephalus","Agamidae","Squamata","Craniata","Chordata","imputed","obs",0.642359818967678,3
"Branchiostoma floridae","Branchiostoma","Branchiostomidae","Amphioxiformes","Cephalochordata","Chordata","imputed","obs",0.0983345538951621,2
"Ensis minor","Ensis","Pharidae","Veneroida","Bivalvia","Mollusca","obs","obs",1.76529592969806,2
"Hypanus say","Hypanus","Dasyatidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",3.7086106120658,3.7
"Tigriopus californicus","Tigriopus","Harpacticidae","Harpacticoida","Hexanauplia","Arthropoda","obs","obs",-4.30980391997149,2
"Pseudobatos productus","Pseudobatos","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Chordata","obs","obs",2.87891058595795,3.59
"Urolophus halleri","Urolophus","Urolophidae","Myliobatiformes","Elasmobranchii","Chordata","obs","obs",2.66950283410434,3
"Asellus aquaticus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","obs","obs",-2.24925924648846,2
"Abramis brama","Abramis","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.17535345603542,3.05
"Anguilla anguilla","Anguilla","Anguillidae","Anguilliformes","Actinopterygii","Chordata","obs","obs",3.55984081785637,3.1273569023569
"Leuciscus aspius","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.95424250943932,4.46999979019165
"Squalius cephalus","Squalius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",0.700123820840754,2.58794939886067
"Leuciscus idus","Leuciscus","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.34242268082221,3.79
"Scardinius erythrophthalmus","Scardinius","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",2.91009054559407,2.89
"Tinca tinca","Tinca","Cyprinidae","Cypriniformes","Actinopterygii","Chordata","obs","obs",3.25623653320592,3.69
"Proasellus coxalis","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.32044861901363,2.26772137855794
"Lissotriton vulgaris","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.428134794028789,3.25
"Triturus cristatus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.865696059916071,3.25
"Lissotriton helveticus","Lissotriton","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.123851640967086,3.25
"Triturus marmoratus","Triturus","Salamandridae","Caudata","Amphibia","Chordata","obs","obs",0.768578908868907,3
"Asellus meridianus","Asellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.50092884529891,2.01322375759253
"Echinogammarus pungens","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-1.42358504713762,2.45838735967589
"Echinogammarus stammeri","Echinogammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","imputed","imputed",-1.42358504713762,2.45838735967589
"Coregonus pennantii","Coregonus","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.04868468880924,3.37
"Cottus gobio","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","obs","obs",0.508460818376094,3.04404662004662
"Salmo trutta","Salmo","Salmonidae","Salmoniformes","Actinopterygii","Chordata","obs","obs",2.50417171477597,3.00230259941166
"Proasellus intermedius","Proasellus","Asellidae","Isopoda","Malacostraca","Arthropoda","imputed","imputed",-2.32044861901363,2.26772137855794
